Date,Company,FuelType,PaymentMethod,City,Year,Month,Day,DayOfWeek,IsWeekend,IsRepublicDay,DayMean_PriorYears,DayMean_Global,Predicted_Daily_Total_Amount
2026-01-25,BPCL,diesel,UPI,mumbai,2026,1,25,6,1,0,1948.2766666666669,1948.2766666666669,1618.7572
2026-01-25,BPCL,diesel,UPI,pune,2026,1,25,6,1,0,1330.9773333333333,1330.9773333333333,1659.6356
2026-01-25,BPCL,petrol,Card,bangalore,2026,1,25,6,1,0,3095.5171428571425,3095.5171428571425,3619.7683
2026-01-25,BPCL,petrol,Card,chennai,2026,1,25,6,1,0,2214.8877777777775,2214.8877777777775,1629.5477
2026-01-25,BPCL,petrol,Card,delhi,2026,1,25,6,1,0,2320.816875,2320.816875,1841.4967
2026-01-25,BPCL,petrol,Card,mumbai,2026,1,25,6,1,0,1882.6116666666667,1882.6116666666667,1624.9626
2026-01-25,BPCL,petrol,Card,pune,2026,1,25,6,1,0,2420.381,2420.381,1590.9891
2026-01-25,BPCL,petrol,Cash,bangalore,2026,1,25,6,1,0,2466.1639999999998,2466.1639999999998,1787.3799
2026-01-25,BPCL,petrol,Cash,chennai,2026,1,25,6,1,0,2086.0437500000003,2086.0437500000003,1560.0383
2026-01-25,BPCL,petrol,Cash,delhi,2026,1,25,6,1,0,1866.4633333333331,1866.4633333333331,1701.9154
2026-01-25,BPCL,petrol,Cash,mumbai,2026,1,25,6,1,0,1797.44125,1797.44125,1583.3999
2026-01-25,BPCL,petrol,Cash,pune,2026,1,25,6,1,0,2223.7366666666667,2223.7366666666667,1560.0906
2026-01-25,BPCL,petrol,UPI,bangalore,2026,1,25,6,1,0,2505.5628571428574,2505.5628571428574,1708.8324
2026-01-25,BPCL,petrol,UPI,chennai,2026,1,25,6,1,0,1973.3138461538463,1973.3138461538463,1527.6869
2026-01-25,BPCL,petrol,UPI,delhi,2026,1,25,6,1,0,2617.1457142857143,2617.1457142857143,3141.8022
2026-01-25,BPCL,petrol,UPI,mumbai,2026,1,25,6,1,0,2047.079090909091,2047.079090909091,1566.2084
2026-01-25,BPCL,petrol,UPI,pune,2026,1,25,6,1,0,1997.163,1997.163,1496.7819
2026-01-25,BPCL,power petrol,Card,bangalore,2026,1,25,6,1,0,2145.02,2145.02,1953.4471
2026-01-25,BPCL,power petrol,Card,chennai,2026,1,25,6,1,0,2133.150909090909,2133.150909090909,1751.8734
2026-01-25,BPCL,power petrol,Card,delhi,2026,1,25,6,1,0,2168.163333333333,2168.163333333333,1938.5314
2026-01-25,BPCL,power petrol,Card,mumbai,2026,1,25,6,1,0,1784.5966666666668,1784.5966666666668,1686.9452
2026-01-25,BPCL,power petrol,Card,pune,2026,1,25,6,1,0,2765.4100000000003,2765.4100000000003,2725.23
2026-01-25,BPCL,power petrol,Cash,bangalore,2026,1,25,6,1,0,3476.37,3476.37,3767.2998
2026-01-25,BPCL,power petrol,Cash,chennai,2026,1,25,6,1,0,2002.8188888888888,2002.8188888888888,1727.9119
2026-01-25,BPCL,power petrol,Cash,delhi,2026,1,25,6,1,0,2305.334,2305.334,2036.7954
2026-01-25,BPCL,power petrol,Cash,mumbai,2026,1,25,6,1,0,2318.9137499999997,2318.9137499999997,1761.4407
2026-01-25,BPCL,power petrol,Cash,pune,2026,1,25,6,1,0,2600.3742857142856,2600.3742857142856,2894.2056
2026-01-25,BPCL,power petrol,UPI,bangalore,2026,1,25,6,1,0,2434.395,2434.395,1945.316
2026-01-25,BPCL,power petrol,UPI,chennai,2026,1,25,6,1,0,2866.3214285714284,2866.3214285714284,3605.5957
2026-01-25,BPCL,power petrol,UPI,delhi,2026,1,25,6,1,0,2315.961111111111,2315.961111111111,1973.7645
2026-01-25,BPCL,power petrol,UPI,mumbai,2026,1,25,6,1,0,1974.024,1974.024,1673.08
2026-01-25,BPCL,power petrol,UPI,pune,2026,1,25,6,1,0,1944.9627272727273,1944.9627272727273,1742.5767
2026-01-25,HP,diesel,Card,bangalore,2026,1,25,6,1,0,2871.181666666667,2871.181666666667,3511.018
2026-01-25,HP,diesel,Card,chennai,2026,1,25,6,1,0,1960.89125,1960.89125,2261.7305
2026-01-25,HP,diesel,Card,delhi,2026,1,25,6,1,0,1208.6833333333334,1208.6833333333334,1438.5195
2026-01-25,HP,diesel,Card,mumbai,2026,1,25,6,1,0,1786.7369999999999,1786.7369999999999,2058.5134
2026-01-25,HP,diesel,Card,pune,2026,1,25,6,1,0,1597.4957142857143,1597.4957142857143,1983.4265
2026-01-25,HP,diesel,Cash,bangalore,2026,1,25,6,1,0,2432.7725,2432.7725,2461.952
2026-01-25,HP,diesel,Cash,chennai,2026,1,25,6,1,0,1879.03,1879.03,2202.3093
2026-01-25,HP,diesel,Cash,delhi,2026,1,25,6,1,0,1638.6328571428571,1638.6328571428571,2114.5173
2026-01-25,HP,diesel,Cash,mumbai,2026,1,25,6,1,0,1707.6585714285716,1707.6585714285716,2048.513
2026-01-25,HP,diesel,Cash,pune,2026,1,25,6,1,0,2379.6408333333334,2379.6408333333334,2247.9902
2026-01-25,HP,diesel,UPI,bangalore,2026,1,25,6,1,0,1802.21625,1802.21625,2210.0134
2026-01-25,HP,diesel,UPI,chennai,2026,1,25,6,1,0,2105.03125,2105.03125,2263.3496
2026-01-25,HP,diesel,UPI,delhi,2026,1,25,6,1,0,1426.8066666666666,1426.8066666666666,2002.8967
2026-01-25,HP,diesel,UPI,mumbai,2026,1,25,6,1,0,2395.915,2395.915,2388.7146
2026-01-25,HP,diesel,UPI,pune,2026,1,25,6,1,0,2342.6475,2342.6475,2295.963
2026-01-25,HP,petrol,Card,bangalore,2026,1,25,6,1,0,1726.2966666666669,1726.2966666666669,1975.29
2026-01-25,HP,petrol,Card,chennai,2026,1,25,6,1,0,2772.457,2772.457,2875.9617
2026-01-25,HP,petrol,Card,delhi,2026,1,25,6,1,0,1653.8880000000001,1653.8880000000001,1845.5225
2026-01-25,HP,petrol,Card,mumbai,2026,1,25,6,1,0,2676.4533333333334,2676.4533333333334,3058.5989
2026-01-25,HP,petrol,Card,pune,2026,1,25,6,1,0,2386.945,2386.945,2043.0176
2026-01-25,HP,petrol,Cash,bangalore,2026,1,25,6,1,0,2466.4616666666666,2466.4616666666666,2223.412
2026-01-25,HP,petrol,Cash,chennai,2026,1,25,6,1,0,2243.4049999999997,2243.4049999999997,2078.7263
2026-01-25,HP,petrol,Cash,delhi,2026,1,25,6,1,0,2151.3700000000003,2151.3700000000003,2031.4546
2026-01-25,HP,petrol,Cash,mumbai,2026,1,25,6,1,0,1801.3799999999999,1801.3799999999999,1860.8228
2026-01-25,HP,petrol,Cash,pune,2026,1,25,6,1,0,1396.2544444444443,1396.2544444444443,1513.6643
2026-01-25,HP,petrol,UPI,bangalore,2026,1,25,6,1,0,1942.2,1942.2,2088.2957
2026-01-25,HP,petrol,UPI,chennai,2026,1,25,6,1,0,1994.8986666666667,1994.8986666666667,1983.6362
2026-01-25,HP,petrol,UPI,delhi,2026,1,25,6,1,0,1918.9264285714287,1918.9264285714287,1975.1256
2026-01-25,HP,petrol,UPI,mumbai,2026,1,25,6,1,0,2812.19,2812.19,2708.034
2026-01-25,HP,petrol,UPI,pune,2026,1,25,6,1,0,1987.6850000000002,1987.6850000000002,1895.3337
2026-01-25,HP,power petrol,Card,bangalore,2026,1,25,6,1,0,3296.3419999999996,3296.3419999999996,3729.833
2026-01-25,HP,power petrol,Card,chennai,2026,1,25,6,1,0,3017.558333333333,3017.558333333333,3694.06
2026-01-25,HP,power petrol,Card,delhi,2026,1,25,6,1,0,1895.62375,1895.62375,2313.4941
2026-01-25,HP,power petrol,Card,mumbai,2026,1,25,6,1,0,2562.9829999999997,2562.9829999999997,3130.027
2026-01-25,HP,power petrol,Card,pune,2026,1,25,6,1,0,1996.61,1996.61,2137.012
2026-01-25,HP,power petrol,Cash,bangalore,2026,1,25,6,1,0,0.0,,859.83
2026-01-25,HP,power petrol,Cash,chennai,2026,1,25,6,1,0,1808.9650000000001,1808.9650000000001,2014.937
2026-01-25,HP,power petrol,Cash,delhi,2026,1,25,6,1,0,2445.5171428571425,2445.5171428571425,2541.5276
2026-01-25,HP,power petrol,Cash,mumbai,2026,1,25,6,1,0,2096.4666666666667,2096.4666666666667,2183.6787
2026-01-25,HP,power petrol,Cash,pune,2026,1,25,6,1,0,2382.055,2382.055,2218.2688
2026-01-25,HP,power petrol,UPI,bangalore,2026,1,25,6,1,0,1548.9699999999998,1548.9699999999998,2138.7344
2026-01-25,HP,power petrol,UPI,chennai,2026,1,25,6,1,0,3449.875,3449.875,3707.9482
2026-01-25,HP,power petrol,UPI,delhi,2026,1,25,6,1,0,1322.702,1322.702,1935.9675
2026-01-25,HP,power petrol,UPI,mumbai,2026,1,25,6,1,0,1848.05,1848.05,2210.6658
2026-01-25,HP,power petrol,UPI,pune,2026,1,25,6,1,0,2527.307777777778,2527.307777777778,3098.0312
2026-01-25,IOCL,diesel,Card,bangalore,2026,1,25,6,1,0,4194.373333333334,4194.373333333334,3849.3958
2026-01-25,IOCL,diesel,Card,chennai,2026,1,25,6,1,0,1461.5025,1461.5025,2141.9133
2026-01-25,IOCL,diesel,Card,delhi,2026,1,25,6,1,0,1884.988,1884.988,2433.163
2026-01-25,IOCL,diesel,Card,mumbai,2026,1,25,6,1,0,1978.7118181818184,1978.7118181818184,2220.1013
2026-01-25,IOCL,diesel,Card,pune,2026,1,25,6,1,0,1934.158888888889,1934.158888888889,2105.3843
2026-01-25,IOCL,diesel,Cash,bangalore,2026,1,25,6,1,0,1159.5700000000002,1159.5700000000002,1510.5852
2026-01-25,IOCL,diesel,Cash,chennai,2026,1,25,6,1,0,948.3340000000001,948.3340000000001,1474.0188
2026-01-25,IOCL,diesel,Cash,delhi,2026,1,25,6,1,0,1955.898,1955.898,2393.46
2026-01-25,IOCL,diesel,Cash,mumbai,2026,1,25,6,1,0,1874.8266666666666,1874.8266666666666,2150.4236
2026-01-25,IOCL,diesel,Cash,pune,2026,1,25,6,1,0,1985.75,1985.75,2042.8801
2026-01-25,IOCL,diesel,UPI,bangalore,2026,1,25,6,1,0,2857.87,1737.5199999999998,3025.177
2026-01-25,IOCL,diesel,UPI,chennai,2026,1,25,6,1,0,2387.81,1916.011,2386.2588
2026-01-25,IOCL,diesel,UPI,delhi,2026,1,25,6,1,0,2074.5945454545454,2074.5945454545454,2424.0066
2026-01-25,IOCL,diesel,UPI,mumbai,2026,1,25,6,1,0,1915.90125,1915.90125,2185.9507
2026-01-25,IOCL,diesel,UPI,pune,2026,1,25,6,1,0,1043.585,1043.585,1387.345
2026-01-25,IOCL,petrol,Card,bangalore,2026,1,25,6,1,0,1443.8766666666668,1443.8766666666668,1766.4235
2026-01-25,IOCL,petrol,Card,chennai,2026,1,25,6,1,0,2473.17875,2473.17875,2029.3469
2026-01-25,IOCL,petrol,Card,delhi,2026,1,25,6,1,0,2645.5636363636363,2645.5636363636363,3473.7449
2026-01-25,IOCL,petrol,Card,mumbai,2026,1,25,6,1,0,1198.185714285714,1198.185714285714,1267.2899
2026-01-25,IOCL,petrol,Card,pune,2026,1,25,6,1,0,2556.2799999999997,2556.2799999999997,3047.9639
2026-01-25,IOCL,petrol,Cash,bangalore,2026,1,25,6,1,0,2577.71,2577.71,3166.9043
2026-01-25,IOCL,petrol,Cash,chennai,2026,1,25,6,1,0,1951.1850000000002,1951.1850000000002,1870.8788
2026-01-25,IOCL,petrol,Cash,delhi,2026,1,25,6,1,0,2340.834,2340.834,2270.319
2026-01-25,IOCL,petrol,Cash,mumbai,2026,1,25,6,1,0,2457.228888888889,2457.228888888889,2085.2595
2026-01-25,IOCL,petrol,Cash,pune,2026,1,25,6,1,0,2498.4,2498.4,1998.9159
2026-01-25,IOCL,petrol,UPI,bangalore,2026,1,25,6,1,0,2599.9266666666667,2599.9266666666667,3224.3435
2026-01-25,IOCL,petrol,UPI,chennai,2026,1,25,6,1,0,1855.25,1855.25,1884.9353
2026-01-25,IOCL,petrol,UPI,delhi,2026,1,25,6,1,0,2062.8875,2062.8875,2034.4976
2026-01-25,IOCL,petrol,UPI,mumbai,2026,1,25,6,1,0,1764.125,1764.125,1836.0333
2026-01-25,IOCL,petrol,UPI,pune,2026,1,25,6,1,0,2083.22,2083.22,1782.5175
2026-01-25,IOCL,power petrol,Card,bangalore,2026,1,25,6,1,0,2473.382857142857,2473.382857142857,2440.2524
2026-01-25,IOCL,power petrol,Card,chennai,2026,1,25,6,1,0,2190.233333333333,2190.233333333333,2285.4683
2026-01-25,IOCL,power petrol,Card,delhi,2026,1,25,6,1,0,1863.5766666666666,1863.5766666666666,2343.7534
2026-01-25,IOCL,power petrol,Card,mumbai,2026,1,25,6,1,0,2355.5714285714284,2355.5714285714284,2272.8125
2026-01-25,IOCL,power petrol,Card,pune,2026,1,25,6,1,0,2648.766153846154,2648.766153846154,3229.0674
2026-01-25,IOCL,power petrol,Cash,bangalore,2026,1,25,6,1,0,1865.993333333333,1865.993333333333,2213.0632
2026-01-25,IOCL,power petrol,Cash,chennai,2026,1,25,6,1,0,1671.87375,1671.87375,2020.6355
2026-01-25,IOCL,power petrol,Cash,delhi,2026,1,25,6,1,0,2514.805,2514.805,3672.9014
2026-01-25,IOCL,power petrol,Cash,mumbai,2026,1,25,6,1,0,2150.042857142857,2150.042857142857,2065.6406
2026-01-25,IOCL,power petrol,Cash,pune,2026,1,25,6,1,0,2724.98,2724.98,2887.9736
2026-01-25,IOCL,power petrol,UPI,bangalore,2026,1,25,6,1,0,2309.24,2309.24,2392.702
2026-01-25,IOCL,power petrol,UPI,chennai,2026,1,25,6,1,0,2456.991666666667,2456.991666666667,2258.954
2026-01-25,IOCL,power petrol,UPI,delhi,2026,1,25,6,1,0,2472.733846153846,2472.733846153846,2557.3843
2026-01-25,IOCL,power petrol,UPI,mumbai,2026,1,25,6,1,0,2099.7028571428573,2099.7028571428573,2093.331
2026-01-25,IOCL,power petrol,UPI,pune,2026,1,25,6,1,0,2106.649,2106.649,2024.7932
2026-01-26,BPCL,diesel,Card,bangalore,2026,1,26,0,0,1,993.4040000000001,993.4040000000001,1285.7947
2026-01-26,BPCL,diesel,Card,chennai,2026,1,26,0,0,1,2301.473,2301.473,1642.7667
2026-01-26,BPCL,diesel,Card,delhi,2026,1,26,0,0,1,2874.375,2874.375,3257.855
2026-01-26,BPCL,diesel,Card,mumbai,2026,1,26,0,0,1,1289.77,1289.77,1615.8583
2026-01-26,BPCL,diesel,Card,pune,2026,1,26,0,0,1,1298.9855555555555,1298.9855555555555,1593.9454
2026-01-26,BPCL,diesel,Cash,bangalore,2026,1,26,0,0,1,1852.3433333333335,1852.3433333333335,1854.4789
2026-01-26,BPCL,diesel,Cash,chennai,2026,1,26,0,0,1,2704.081111111111,2704.081111111111,2524.4543
2026-01-26,BPCL,diesel,Cash,delhi,2026,1,26,0,0,1,2138.9655555555555,2138.9655555555555,1723.9597
2026-01-26,BPCL,diesel,Cash,mumbai,2026,1,26,0,0,1,1864.2336363636364,1864.2336363636364,1794.8756
2026-01-26,BPCL,diesel,Cash,pune,2026,1,26,0,0,1,1948.3183333333334,1948.3183333333334,1624.2644
2026-01-26,BPCL,diesel,UPI,bangalore,2026,1,26,0,0,1,2066.0075,2066.0075,1768.3497
2026-01-26,BPCL,diesel,UPI,chennai,2026,1,26,0,0,1,1813.2723076923078,1813.2723076923078,1605.2078
2026-01-26,BPCL,diesel,UPI,delhi,2026,1,26,0,0,1,1679.2490909090907,1679.2490909090907,1712.017
2026-01-26,BPCL,diesel,UPI,mumbai,2026,1,26,0,0,1,1948.2766666666669,1948.2766666666669,1717.4486
2026-01-26,BPCL,diesel,UPI,pune,2026,1,26,0,0,1,1330.9773333333333,1330.9773333333333,1628.4601
2026-01-26,BPCL,petrol,Card,bangalore,2026,1,26,0,0,1,3095.5171428571425,3095.5171428571425,3329.1077
2026-01-26,BPCL,petrol,Card,chennai,2026,1,26,0,0,1,2214.8877777777775,2214.8877777777775,1455.8146
2026-01-26,BPCL,petrol,Card,delhi,2026,1,26,0,0,1,638.15,2320.816875,638.3268
2026-01-26,BPCL,petrol,Card,mumbai,2026,1,26,0,0,1,1882.6116666666667,1882.6116666666667,1609.0493
2026-01-26,BPCL,petrol,Card,pune,2026,1,26,0,0,1,2420.381,2420.381,1425.0175
2026-01-26,BPCL,petrol,Cash,bangalore,2026,1,26,0,0,1,2466.1639999999998,2466.1639999999998,1659.3293
2026-01-26,BPCL,petrol,Cash,chennai,2026,1,26,0,0,1,2086.0437500000003,2086.0437500000003,1406.7251
2026-01-26,BPCL,petrol,Cash,delhi,2026,1,26,0,0,1,1866.4633333333331,1866.4633333333331,1499.2955
2026-01-26,BPCL,petrol,Cash,mumbai,2026,1,26,0,0,1,1797.44125,1797.44125,1646.6218
2026-01-26,BPCL,petrol,Cash,pune,2026,1,26,0,0,1,2223.7366666666667,2223.7366666666667,1411.5222
2026-01-26,BPCL,petrol,UPI,bangalore,2026,1,26,0,0,1,2505.5628571428574,2505.5628571428574,1565.0729
2026-01-26,BPCL,petrol,UPI,chennai,2026,1,26,0,0,1,1973.3138461538463,1973.3138461538463,1375.4213
2026-01-26,BPCL,petrol,UPI,delhi,2026,1,26,0,0,1,2617.1457142857143,2617.1457142857143,2730.5886
2026-01-26,BPCL,petrol,UPI,mumbai,2026,1,26,0,0,1,2047.079090909091,2047.079090909091,1620.1627
2026-01-26,BPCL,petrol,UPI,pune,2026,1,26,0,0,1,1997.163,1997.163,1361.453
2026-01-26,BPCL,power petrol,Card,bangalore,2026,1,26,0,0,1,2145.02,2145.02,1904.9684
2026-01-26,BPCL,power petrol,Card,chennai,2026,1,26,0,0,1,2133.150909090909,2133.150909090909,1629.9996
2026-01-26,BPCL,power petrol,Card,delhi,2026,1,26,0,0,1,2168.163333333333,2168.163333333333,1872.4811
2026-01-26,BPCL,power petrol,Card,mumbai,2026,1,26,0,0,1,1784.5966666666668,1784.5966666666668,1754.9755
2026-01-26,BPCL,power petrol,Card,pune,2026,1,26,0,0,1,2765.4100000000003,2765.4100000000003,2628.1616
2026-01-26,BPCL,power petrol,Cash,bangalore,2026,1,26,0,0,1,3476.37,3476.37,3577.8384
2026-01-26,BPCL,power petrol,Cash,chennai,2026,1,26,0,0,1,2002.8188888888888,2002.8188888888888,1609.6731
2026-01-26,BPCL,power petrol,Cash,delhi,2026,1,26,0,0,1,2684.0,2305.334,2752.7612
2026-01-26,BPCL,power petrol,Cash,mumbai,2026,1,26,0,0,1,2318.9137499999997,2318.9137499999997,1880.8167
2026-01-26,BPCL,power petrol,Cash,pune,2026,1,26,0,0,1,2600.3742857142856,2600.3742857142856,2760.6685
2026-01-26,BPCL,power petrol,UPI,bangalore,2026,1,26,0,0,1,2434.395,2434.395,1866.4948
2026-01-26,BPCL,power petrol,UPI,chennai,2026,1,26,0,0,1,2866.3214285714284,2866.3214285714284,3355.8464
2026-01-26,BPCL,power petrol,UPI,delhi,2026,1,26,0,0,1,2315.961111111111,2315.961111111111,1885.2924
2026-01-26,BPCL,power petrol,UPI,mumbai,2026,1,26,0,0,1,1974.024,1974.024,1795.9366
2026-01-26,BPCL,power petrol,UPI,pune,2026,1,26,0,0,1,1944.9627272727273,1944.9627272727273,1665.9883
2026-01-26,HP,diesel,Card,bangalore,2026,1,26,0,0,1,2871.181666666667,2871.181666666667,3428.8215
2026-01-26,HP,diesel,Card,chennai,2026,1,26,0,0,1,1960.89125,1960.89125,2300.8477
2026-01-26,HP,diesel,Card,delhi,2026,1,26,0,0,1,1208.6833333333334,1208.6833333333334,1463.6172
2026-01-26,HP,diesel,Card,mumbai,2026,1,26,0,0,1,1786.7369999999999,1786.7369999999999,2129.818
2026-01-26,HP,diesel,Card,pune,2026,1,26,0,0,1,1597.4957142857143,1597.4957142857143,2053.7942
2026-01-26,HP,diesel,Cash,bangalore,2026,1,26,0,0,1,2432.7725,2432.7725,2541.9097
2026-01-26,HP,diesel,Cash,chennai,2026,1,26,0,0,1,1879.03,1879.03,2259.1655
2026-01-26,HP,diesel,Cash,delhi,2026,1,26,0,0,1,1638.6328571428571,1638.6328571428571,2184.2512
2026-01-26,HP,diesel,Cash,mumbai,2026,1,26,0,0,1,1707.6585714285716,1707.6585714285716,2202.57
2026-01-26,HP,diesel,Cash,pune,2026,1,26,0,0,1,2379.6408333333334,2379.6408333333334,2305.8457
2026-01-26,HP,diesel,UPI,bangalore,2026,1,26,0,0,1,1802.21625,1802.21625,2317.3384
2026-01-26,HP,diesel,UPI,chennai,2026,1,26,0,0,1,2105.03125,2105.03125,2316.069
2026-01-26,HP,diesel,UPI,delhi,2026,1,26,0,0,1,1426.8066666666666,1426.8066666666666,2048.2014
2026-01-26,HP,diesel,UPI,mumbai,2026,1,26,0,0,1,2395.915,2395.915,2531.0442
2026-01-26,HP,diesel,UPI,pune,2026,1,26,0,0,1,2342.6475,2342.6475,2341.3086
2026-01-26,HP,petrol,Card,bangalore,2026,1,26,0,0,1,1726.2966666666669,1726.2966666666669,2031.8933
2026-01-26,HP,petrol,Card,chennai,2026,1,26,0,0,1,2772.457,2772.457,2772.1777
2026-01-26,HP,petrol,Card,delhi,2026,1,26,0,0,1,1653.8880000000001,1653.8880000000001,1881.6189
2026-01-26,HP,petrol,Card,mumbai,2026,1,26,0,0,1,2676.4533333333334,2676.4533333333334,2952.4739
2026-01-26,HP,petrol,Card,pune,2026,1,26,0,0,1,2386.945,2386.945,2031.0236
2026-01-26,HP,petrol,Cash,bangalore,2026,1,26,0,0,1,2466.4616666666666,2466.4616666666666,2264.6404
2026-01-26,HP,petrol,Cash,chennai,2026,1,26,0,0,1,2243.4049999999997,2243.4049999999997,2130.859
2026-01-26,HP,petrol,Cash,delhi,2026,1,26,0,0,1,2151.3700000000003,2151.3700000000003,2059.804
2026-01-26,HP,petrol,Cash,mumbai,2026,1,26,0,0,1,1801.3799999999999,1801.3799999999999,2000.9473
2026-01-26,HP,petrol,Cash,pune,2026,1,26,0,0,1,1396.2544444444443,1396.2544444444443,1535.5519
2026-01-26,HP,petrol,UPI,bangalore,2026,1,26,0,0,1,1942.2,1942.2,2137.998
2026-01-26,HP,petrol,UPI,chennai,2026,1,26,0,0,1,1994.8986666666667,1994.8986666666667,2031.6289
2026-01-26,HP,petrol,UPI,delhi,2026,1,26,0,0,1,1918.9264285714287,1918.9264285714287,2010.3441
2026-01-26,HP,petrol,UPI,mumbai,2026,1,26,0,0,1,2812.19,2812.19,2729.0134
2026-01-26,HP,petrol,UPI,pune,2026,1,26,0,0,1,1987.6850000000002,1987.6850000000002,1925.0543
2026-01-26,HP,power petrol,Card,bangalore,2026,1,26,0,0,1,3296.3419999999996,3296.3419999999996,3686.352
2026-01-26,HP,power petrol,Card,chennai,2026,1,26,0,0,1,3017.558333333333,3017.558333333333,3663.791
2026-01-26,HP,power petrol,Card,delhi,2026,1,26,0,0,1,1895.62375,1895.62375,2399.7505
2026-01-26,HP,power petrol,Card,mumbai,2026,1,26,0,0,1,2562.9829999999997,2562.9829999999997,3071.028
2026-01-26,HP,power petrol,Card,pune,2026,1,26,0,0,1,1996.61,1996.61,2194.4377
2026-01-26,HP,power petrol,Cash,bangalore,2026,1,26,0,0,1,0.0,,963.27936
2026-01-26,HP,power petrol,Cash,chennai,2026,1,26,0,0,1,1808.9650000000001,1808.9650000000001,2103.1406
2026-01-26,HP,power petrol,Cash,delhi,2026,1,26,0,0,1,2445.5171428571425,2445.5171428571425,2623.8562
2026-01-26,HP,power petrol,Cash,mumbai,2026,1,26,0,0,1,2096.4666666666667,2096.4666666666667,2369.291
2026-01-26,HP,power petrol,Cash,pune,2026,1,26,0,0,1,2382.055,2382.055,2281.597
2026-01-26,HP,power petrol,UPI,bangalore,2026,1,26,0,0,1,1548.9699999999998,1548.9699999999998,2264.2346
2026-01-26,HP,power petrol,UPI,chennai,2026,1,26,0,0,1,3449.875,3449.875,3692.986
2026-01-26,HP,power petrol,UPI,delhi,2026,1,26,0,0,1,1322.702,1322.702,2026.1184
2026-01-26,HP,power petrol,UPI,mumbai,2026,1,26,0,0,1,1848.05,1848.05,2408.5608
2026-01-26,HP,power petrol,UPI,pune,2026,1,26,0,0,1,3772.85,2527.307777777778,3819.626
2026-01-26,IOCL,diesel,Card,bangalore,2026,1,26,0,0,1,4194.373333333334,4194.373333333334,3768.8347
2026-01-26,IOCL,diesel,Card,chennai,2026,1,26,0,0,1,1461.5025,1461.5025,2172.2256
2026-01-26,IOCL,diesel,Card,delhi,2026,1,26,0,0,1,1884.988,1884.988,2384.1428
2026-01-26,IOCL,diesel,Card,mumbai,2026,1,26,0,0,1,1978.7118181818184,1978.7118181818184,2282.7588
2026-01-26,IOCL,diesel,Card,pune,2026,1,26,0,0,1,1934.158888888889,1934.158888888889,2159.478
2026-01-26,IOCL,diesel,Cash,bangalore,2026,1,26,0,0,1,1159.5700000000002,1159.5700000000002,1585.2527
2026-01-26,IOCL,diesel,Cash,chennai,2026,1,26,0,0,1,948.3340000000001,948.3340000000001,1556.7882
2026-01-26,IOCL,diesel,Cash,delhi,2026,1,26,0,0,1,1955.898,1955.898,2348.1575
2026-01-26,IOCL,diesel,Cash,mumbai,2026,1,26,0,0,1,1874.8266666666666,1874.8266666666666,2262.8782
2026-01-26,IOCL,diesel,Cash,pune,2026,1,26,0,0,1,1985.75,1985.75,2098.4976
2026-01-26,IOCL,diesel,UPI,bangalore,2026,1,26,0,0,1,1737.5199999999998,1737.5199999999998,2342.2195
2026-01-26,IOCL,diesel,UPI,chennai,2026,1,26,0,0,1,1916.011,1916.011,2274.2705
2026-01-26,IOCL,diesel,UPI,delhi,2026,1,26,0,0,1,2074.5945454545454,2074.5945454545454,2385.6138
2026-01-26,IOCL,diesel,UPI,mumbai,2026,1,26,0,0,1,1915.90125,1915.90125,2306.413
2026-01-26,IOCL,diesel,UPI,pune,2026,1,26,0,0,1,1043.585,1043.585,1486.6616
2026-01-26,IOCL,petrol,Card,bangalore,2026,1,26,0,0,1,1443.8766666666668,1443.8766666666668,1781.6089
2026-01-26,IOCL,petrol,Card,chennai,2026,1,26,0,0,1,2473.17875,2473.17875,1995.3453
2026-01-26,IOCL,petrol,Card,delhi,2026,1,26,0,0,1,2645.5636363636363,2645.5636363636363,3175.436
2026-01-26,IOCL,petrol,Card,mumbai,2026,1,26,0,0,1,1198.185714285714,1198.185714285714,1303.6937
2026-01-26,IOCL,petrol,Card,pune,2026,1,26,0,0,1,2556.2799999999997,2556.2799999999997,2998.43
2026-01-26,IOCL,petrol,Cash,bangalore,2026,1,26,0,0,1,2577.71,2577.71,2987.693
2026-01-26,IOCL,petrol,Cash,chennai,2026,1,26,0,0,1,1951.1850000000002,1951.1850000000002,1856.1158
2026-01-26,IOCL,petrol,Cash,delhi,2026,1,26,0,0,1,2340.834,2340.834,2145.4326
2026-01-26,IOCL,petrol,Cash,mumbai,2026,1,26,0,0,1,2457.228888888889,2457.228888888889,2167.5247
2026-01-26,IOCL,petrol,Cash,pune,2026,1,26,0,0,1,2498.4,2498.4,1988.5054
2026-01-26,IOCL,petrol,UPI,bangalore,2026,1,26,0,0,1,2599.9266666666667,2599.9266666666667,3003.959
2026-01-26,IOCL,petrol,UPI,chennai,2026,1,26,0,0,1,1855.25,1855.25,1865.2369
2026-01-26,IOCL,petrol,UPI,delhi,2026,1,26,0,0,1,2062.8875,2062.8875,1909.2383
2026-01-26,IOCL,petrol,UPI,mumbai,2026,1,26,0,0,1,1764.125,1764.125,1930.504
2026-01-26,IOCL,petrol,UPI,pune,2026,1,26,0,0,1,2083.22,2083.22,1773.0869
2026-01-26,IOCL,power petrol,Card,bangalore,2026,1,26,0,0,1,2473.382857142857,2473.382857142857,2501.5125
